大富翁数据中心_市场代码,证券代码,时间,最新,成交笔数,成交额,成交量,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
sz,000001,2016-01-04 09:57:46,11.8900,3,28400.0000,24.0000,B,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,1671,1054,3969,1902,312,504,723,1287,761,258
sz,000001,2016-01-04 09:57:48,11.8900,4,64160.0000,54.0000,S,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,1881,1084,3969,1902,312,490,722,1287,761,258
sz,000001,2016-01-04 09:57:53,11.8900,7,93928.0000,79.0000,B,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,1990,1092,3979,1902,312,450,722,1287,761,546
sz,000001,2016-01-04 09:57:55,11.8900,2,13080.0000,11.0000,B,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,2134,1109,3989,1936,312,439,704,1287,761,546
sz,000001,2016-01-04 09:57:58,11.8800,6,93888.0000,79.0000,S,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,2109,1159,3989,1936,312,400,803,1287,761,546
sz,000001,2016-01-04 09:58:01,11.8900,6,149816.0000,126.0000,B,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,2149,1259,3989,1936,412,275,803,1287,761,546
sz,000001,2016-01-04 09:58:04,11.8900,5,8320.0000,7.0000,B,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,2223,1279,3989,1941,412,268,803,1287,761,546
sz,000001,2016-01-04 09:58:07,11.8900,19,473128.0000,398.0000,B,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,2228,1279,3994,1946,412,320,803,1287,761,546
sz,000001,2016-01-04 09:58:10,11.8800,7,116496.0000,98.0000,S,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,2212,1379,3994,1946,412,249,803,1287,761,546
sz,000001,2016-01-04 09:58:12,11.8900,4,151000.0000,127.0000,B,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,2242,1349,3999,1946,412,122,803,1287,761,546
sz,000001,2016-01-04 09:58:16,11.8900,11,96288.0000,81.0000,B,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,2232,1357,3999,1946,412,66,1003,1287,761,546
sz,000001,2016-01-04 09:58:19,11.8900,8,454192.0000,382.0000,B,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,2278,1357,4105,1946,412,324,1003,1287,761,546
sz,000001,2016-01-04 09:58:22,11.8900,5,175976.0000,148.0000,B,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,2299,1357,4105,1947,412,176,1003,1018,761,546
sz,000001,2016-01-04 09:58:25,11.8900,9,148584.0000,125.0000,B,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,2305,1367,4107,1947,412,90,1003,1018,761,546
sz,000001,2016-01-04 09:58:28,11.8900,3,49936.0000,42.0000,B,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,2345,1367,4107,2047,412,112,1003,1018,761,546
sz,000001,2016-01-04 09:58:31,11.8900,7,95120.0000,80.0000,B,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,2400,1367,4117,2052,422,282,1003,1018,761,546
sz,000001,2016-01-04 09:58:35,11.8900,9,294880.0000,248.0000,B,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,2415,1157,4117,2042,1422,34,1003,1018,761,546
sz,000001,2016-01-04 09:58:37,11.8800,9,184208.0000,155.0000,S,11.8800,11.8700,11.8600,11.8500,11.8400,11.9000,11.9100,11.9200,11.9300,11.9400,2327,1178,4117,2042,1422,1003,1018,761,546,347
sz,000001,2016-01-04 09:58:40,11.8900,16,131904.0000,111.0000,B,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,214,2253,1178,3775,2042,1103,1018,761,546,347
sz,000001,2016-01-04 09:58:43,11.8900,5,260368.0000,219.0000,S,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,142,2226,1183,3825,2042,964,1018,761,546,347
sz,000001,2016-01-04 09:58:46,11.8900,3,36736.0000,31.0000,S,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,168,2247,1223,3825,2077,982,1018,761,546,347
sz,000001,2016-01-04 09:58:49,11.8900,7,143872.0000,121.0000,S,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,246,2352,1323,3825,2077,1043,1018,761,546,347
sz,000001,2016-01-04 09:58:53,11.8900,9,218768.0000,184.0000,S,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,129,2357,1328,3825,2082,929,1018,770,546,347
sz,000001,2016-01-04 09:58:55,11.8900,8,506544.0000,426.0000,S,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,83,2407,1328,3825,2087,1068,589,770,546,347
sz,000001,2016-01-04 09:58:58,11.9000,5,38080.0000,32.0000,B,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,322,2395,1355,3825,2102,1036,589,770,546,347
sz,000001,2016-01-04 09:59:01,11.9000,2,64256.0000,54.0000,B,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,542,2465,1355,3825,2102,797,589,770,546,347
sz,000001,2016-01-04 09:59:07,11.9000,5,101136.0000,85.0000,B,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,1117,3486,1360,4168,2302,848,479,770,546,347
sz,000001,2016-01-04 09:59:11,11.9000,1,10720.0000,9.0000,B,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,1197,3501,1380,4168,2302,839,479,770,546,347
sz,000001,2016-01-04 09:59:13,11.9000,6,49968.0000,42.0000,B,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,1250,3375,1380,4168,2302,811,479,770,546,347
sz,000001,2016-01-04 09:59:16,11.9000,1,11888.0000,10.0000,B,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,1310,3379,1380,4168,2302,860,479,777,546,347
sz,000001,2016-01-04 09:59:19,11.9000,7,148656.0000,125.0000,B,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,1214,3424,1390,4168,2302,841,479,777,546,347
sz,000001,2016-01-04 09:59:22,11.9000,3,19040.0000,16.0000,B,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,1313,3437,1400,4188,2302,1262,479,777,546,347
sz,000001,2016-01-04 09:59:25,11.9000,6,54736.0000,46.0000,B,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,1314,3442,1400,4188,2304,1363,365,663,526,347
sz,000001,2016-01-04 09:59:28,11.9000,10,506944.0000,426.0000,B,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,1494,3457,1400,4188,2309,937,365,663,526,347
sz,000001,2016-01-04 09:59:31,11.9000,14,485312.0000,408.0000,B,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,1281,3481,1420,4188,2313,747,365,663,526,347
sz,000001,2016-01-04 09:59:34,11.8900,4,32112.0000,27.0000,S,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,1457,3517,1412,4188,2413,745,365,663,526,347
sz,000001,2016-01-04 09:59:37,11.9000,12,892976.0000,751.0000,B,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,349,1507,3517,1412,4192,365,663,526,347,228
sz,000001,2016-01-04 09:59:39,11.9000,2,28560.0000,24.0000,S,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,407,1562,3527,1412,4192,365,663,526,347,228
sz,000001,2016-01-04 09:59:46,11.9000,1,12944.0000,11.0000,S,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,535,1568,3527,1412,4192,365,663,526,347,228
sz,000001,2016-01-04 09:59:50,11.9100,3,59504.0000,50.0000,B,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,510,1583,3507,1432,4200,373,663,526,347,428
sz,000001,2016-01-04 09:59:52,11.9100,7,490592.0000,411.0000,B,11.9100,11.9000,11.8900,11.8800,11.8700,11.9200,11.9300,11.9400,11.9500,11.9600,95,814,1684,3507,1432,656,526,347,428,396
sz,000001,2016-01-04 09:59:55,11.9100,5,333472.0000,280.0000,S,11.9100,11.9000,11.8900,11.8800,11.8700,11.9200,11.9300,11.9400,11.9500,11.9600,35,839,1557,3487,1432,656,526,347,428,396
sz,000001,2016-01-04 10:00:03,11.9100,11,289376.0000,243.0000,S,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,866,1619,3482,1437,4228,24,555,526,347,428
sz,000001,2016-01-04 10:00:06,11.9100,1,11904.0000,10.0000,B,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,866,1636,3484,1437,4228,14,555,526,347,428
sz,000001,2016-01-04 10:00:10,11.9200,3,25024.0000,21.0000,B,11.9100,11.9000,11.8900,11.8800,11.8700,11.9200,11.9300,11.9400,11.9500,11.9600,46,866,1636,3534,1437,548,526,347,428,396
sz,000001,2016-01-04 10:00:13,11.9100,4,32160.0000,27.0000,S,11.9100,11.9000,11.8900,11.8800,11.8700,11.9200,11.9300,11.9400,11.9500,11.9600,80,920,1624,3535,1537,537,526,347,428,406
sz,000001,2016-01-04 10:00:19,11.9100,4,131024.0000,110.0000,S,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,995,1624,3535,1537,4228,15,537,526,387,438
sz,000001,2016-01-04 10:00:22,11.9100,4,35728.0000,30.0000,B,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,995,1859,3535,1542,4228,547,537,526,387,438
sz,000001,2016-01-04 10:00:25,11.9100,4,140512.0000,118.0000,B,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,984,1869,3535,1542,4228,549,597,526,387,438
sz,000001,2016-01-04 10:00:28,11.9100,2,179840.0000,151.0000,B,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,1004,1855,3535,1542,4228,428,597,526,387,457
sz,000001,2016-01-04 10:00:31,11.9100,8,571680.0000,480.0000,B,11.9100,11.9000,11.8900,11.8800,11.8700,11.9200,11.9300,11.9400,11.9500,11.9600,26,989,1875,3540,1542,597,526,351,457,406
sz,000001,2016-01-04 10:00:34,11.9100,3,45264.0000,38.0000,S,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,979,1925,3540,1542,4228,11,585,526,351,457
sz,000001,2016-01-04 10:00:37,11.9100,2,9536.0000,8.0000,B,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,1058,1925,3540,1542,4238,4,585,526,351,457
sz,000001,2016-01-04 10:00:47,11.9100,4,56992.0000,48.0000,B,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,1042,1956,3766,1542,4238,1460,585,476,351,757
sz,000001,2016-01-04 10:00:49,11.9100,7,634800.0000,533.0000,B,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,1062,1956,3768,1542,4238,927,585,188,351,757
sz,000001,2016-01-04 10:00:50,11.9000,3,109488.0000,92.0000,S,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,983,1926,3773,1542,4238,918,585,188,351,757
sz,000001,2016-01-04 10:00:55,11.9100,5,351296.0000,295.0000,B,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,923,1926,3773,1542,4238,787,571,188,351,757
sz,000001,2016-01-04 10:00:58,11.9000,3,47616.0000,40.0000,S,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,911,2297,3773,1542,4243,772,571,188,351,757
sz,000001,2016-01-04 10:01:02,11.9000,6,233408.0000,196.0000,S,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,934,2292,3753,1542,4243,635,571,188,367,757
sz,000001,2016-01-04 10:01:04,11.9000,38,1148240.0000,965.0000,S,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,2292,3758,1542,4243,2455,65,719,571,188,367
sz,000001,2016-01-04 10:01:07,11.9000,1,11904.0000,10.0000,B,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,2301,3754,1542,4243,2455,79,755,571,188,367
sz,000001,2016-01-04 10:01:10,11.9100,6,126160.0000,106.0000,B,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,2301,3754,1542,4243,2455,520,1573,591,188,367
sz,000001,2016-01-04 10:01:14,11.9000,2,101152.0000,85.0000,B,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,2301,3754,1542,4243,2455,485,1573,591,188,367
sz,000001,2016-01-04 10:01:16,11.8900,2,33296.0000,28.0000,S,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,2285,3755,1532,4243,2455,600,1573,591,188,367
sz,000001,2016-01-04 10:01:19,11.9000,10,715200.0000,601.0000,B,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,591,2310,3765,1532,4243,1573,591,188,367,757
sz,000001,2016-01-04 10:01:22,11.9100,2,35728.0000,30.0000,B,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,741,2340,3765,1532,4243,1543,591,188,367,757
sz,000001,2016-01-04 10:01:25,11.9000,1,35696.0000,30.0000,S,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,726,2340,3765,1532,4247,1543,591,188,367,757
sz,000001,2016-01-04 10:01:28,11.9000,3,130896.0000,110.0000,S,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,651,2337,3765,1532,4247,1543,591,188,367,777
sz,000001,2016-01-04 10:01:31,11.9100,4,38096.0000,32.0000,B,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,655,2337,3765,1532,4249,1533,591,188,367,777
sz,000001,2016-01-04 10:01:34,11.9000,2,11904.0000,10.0000,S,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,645,2307,3770,1532,4249,1502,591,188,367,777
sz,000001,2016-01-04 10:01:36,11.9000,1,24992.0000,21.0000,S,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,724,2307,3790,1532,4285,725,591,188,367,777
sz,000001,2016-01-04 10:01:40,11.9100,1,5952.0000,5.0000,B,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,774,2307,3780,1532,4285,820,591,188,367,777
sz,000001,2016-01-04 10:01:43,11.9000,1,35696.0000,30.0000,S,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,744,2380,3780,1532,4285,820,591,188,367,777
sz,000001,2016-01-04 10:01:46,11.9100,19,694848.0000,584.0000,B,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,153,2480,3780,1537,4285,810,591,188,367,798
sz,000001,2016-01-04 10:01:49,11.9100,8,153520.0000,129.0000,B,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,119,2487,3860,1537,4285,799,591,188,367,798
sz,000001,2016-01-04 10:01:52,11.9100,14,403568.0000,339.0000,B,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,2487,3827,1537,4290,2471,594,783,591,188,367
sz,000001,2016-01-04 10:01:56,11.9000,3,59504.0000,50.0000,B,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,2497,3832,1537,4290,2472,613,819,591,188,367
sz,000001,2016-01-04 10:01:58,11.9000,7,117808.0000,99.0000,B,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,2507,3837,1542,4290,2472,514,829,591,188,367
sz,000001,2016-01-04 10:02:01,11.9000,4,162944.0000,137.0000,B,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,2441,3837,1552,4290,2472,457,838,591,188,367
sz,000001,2016-01-04 10:02:04,11.8900,3,20224.0000,17.0000,S,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,2472,3857,1552,4339,2695,662,838,591,188,367
sz,000001,2016-01-04 10:02:07,11.9000,15,989952.0000,832.0000,B,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,392,2389,3867,1552,4339,821,591,188,367,779
sz,000001,2016-01-04 10:02:10,11.8900,8,690032.0000,580.0000,S,11.8900,11.8800,11.8700,11.8600,11.8500,11.9100,11.9200,11.9300,11.9400,11.9500,2211,3867,1552,4339,2695,821,591,188,367,779
sz,000001,2016-01-04 10:02:13,11.9000,2,15472.0000,13.0000,B,11.8900,11.8800,11.8700,11.8600,11.8500,11.9000,11.9100,11.9200,11.9300,11.9400,2211,3867,1554,4339,2715,779,821,591,188,367
sz,000001,2016-01-04 10:02:16,11.9000,7,1229584.0000,1034.0000,B,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,77,2150,3868,1554,4339,821,591,188,330,779
sz,000001,2016-01-04 10:02:20,11.8900,2,118976.0000,100.0000,S,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,21,2118,3863,1554,4339,821,631,188,330,779
sz,000001,2016-01-04 10:02:22,11.9100,4,65472.0000,55.0000,B,11.9000,11.8900,11.8800,11.8700,11.8600,11.9100,11.9200,11.9300,11.9400,11.9500,10,2121,3863,1554,4339,755,631,188,330,779
sz,000001,2016-01-04 10:02:25,11.8900,73,2569120.0000,2160.0000,S,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,3866,1554,4349,2723,542,2069,63,792,631,188
sz,000001,2016-01-04 10:02:28,11.8900,1,336480.0000,283.0000,B,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,3876,1554,4349,2723,542,1786,63,812,631,188
sz,000001,2016-01-04 10:02:31,11.8900,5,41600.0000,35.0000,B,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,3856,1554,4349,2723,542,1774,81,812,631,188
sz,000001,2016-01-04 10:02:34,11.8900,10,125936.0000,106.0000,S,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,3756,1561,4349,2723,542,1768,97,812,631,188
sz,000001,2016-01-04 10:02:37,11.8900,2,9504.0000,8.0000,B,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,3756,1561,4418,2723,542,1760,97,812,631,188
sz,000001,2016-01-04 10:02:41,11.8800,12,244736.0000,206.0000,S,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,3561,1561,4428,2723,542,1754,97,1135,631,188
sz,000001,2016-01-04 10:02:43,11.8800,27,415808.0000,350.0000,S,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,3220,1561,4428,2723,542,1754,97,1135,631,188
sz,000001,2016-01-04 10:02:46,11.8800,2,18880.0000,16.0000,S,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,3194,1551,4428,2723,542,1751,97,1125,631,188
sz,000001,2016-01-04 10:02:49,11.8900,2,83232.0000,70.0000,B,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,3214,1551,4428,2723,542,1884,97,1125,631,188
sz,000001,2016-01-04 10:02:52,11.8900,6,461232.0000,388.0000,B,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,3124,1551,4528,2723,542,1586,186,1125,631,188
sz,000001,2016-01-04 10:02:55,11.8800,15,357648.0000,301.0000,S,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,2875,1551,4528,2723,542,1552,152,1057,631,188
sz,000001,2016-01-04 10:02:58,11.8900,3,14256.0000,12.0000,B,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,2864,1551,4528,2723,542,1556,153,1057,631,188
sz,000001,2016-01-04 10:03:01,11.8900,8,87920.0000,74.0000,B,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,2811,1546,4528,2723,542,1535,153,1057,631,188
sz,000001,2016-01-04 10:03:04,11.8800,9,355216.0000,299.0000,S,11.8800,11.8700,11.8600,11.8500,11.8400,11.8900,11.9000,11.9100,11.9200,11.9300,2512,1556,4518,2723,542,1535,153,1057,631,188
sz,000001,2016-01-04 10:03:07,11.8900,105,3197968.0000,2692.0000,B,11.8700,11.8600,11.8500,11.8400,11.8300,11.8900,11.9000,11.9100,11.9200,11.9300,1403,4523,2723,542,422,1511,153,1057,631,188
sz,000001,2016-01-04 10:03:10,11.8800,5,23760.0000,20.0000,S,11.8700,11.8600,11.8500,11.8400,11.8300,11.8800,11.8900,11.9000,11.9100,11.9200,1403,4523,2723,542,422,246,1511,153,1057,591
sz,000001,2016-01-04 10:03:14,11.8900,8,414704.0000,349.0000,B,11.8700,11.8600,11.8500,11.8400,11.8300,11.8900,11.9000,11.9100,11.9200,11.9300,1403,4523,2723,542,422,1427,269,1057,591,188
sz,000001,2016-01-04 10:03:16,11.8900,4,102176.0000,86.0000,B,11.8700,11.8600,11.8500,11.8400,11.8300,11.8800,11.8900,11.9000,11.9100,11.9200,1391,4523,2723,557,422,90,1382,269,1057,591
sz,000001,2016-01-04 10:03:20,11.8700,2,23744.0000,20.0000,S,11.8700,11.8600,11.8500,11.8400,11.8300,11.8800,11.8900,11.9000,11.9100,11.9200,1392,4503,2718,557,422,80,1382,269,1057,591
sz,000001,2016-01-04 10:03:22,11.8700,25,670688.0000,565.0000,S,11.8700,11.8600,11.8500,11.8400,11.8300,11.8800,11.8900,11.9000,11.9100,11.9200,857,4503,2723,557,422,209,1382,269,734,591
sz,000001,2016-01-04 10:03:25,11.8700,7,52240.0000,44.0000,S,11.8700,11.8600,11.8500,11.8400,11.8300,11.8800,11.8900,11.9000,11.9100,11.9200,834,4503,2723,557,422,1038,1376,269,734,591
sz,000001,2016-01-04 10:03:29,11.8700,4,15440.0000,13.0000,S,11.8700,11.8600,11.8500,11.8400,11.8300,11.8800,11.8900,11.9000,11.9100,11.9200,828,4503,2718,557,422,1047,1376,269,506,591
sz,000001,2016-01-04 10:03:31,11.8700,16,132960.0000,112.0000,S,11.8700,11.8600,11.8500,11.8400,11.8300,11.8800,11.8900,11.9000,11.9100,11.9200,761,4503,2738,557,432,1057,1376,269,258,591
sz,000001,2016-01-04 10:03:35,11.8800,16,415472.0000,350.0000,B,11.8700,11.8600,11.8500,11.8400,11.8300,11.8800,11.8900,11.9000,11.9100,11.9200,447,4503,2738,557,432,1209,1376,269,258,591
sz,000001,2016-01-04 10:03:37,11.8800,2,48704.0000,41.0000,B,11.8700,11.8600,11.8500,11.8400,11.8300,11.8800,11.8900,11.9000,11.9100,11.9200,545,4503,2738,557,432,1169,1376,269,258,591
sz,000001,2016-01-04 10:03:40,11.8600,40,777392.0000,655.0000,S,11.8600,11.8500,11.8400,11.8300,11.8200,11.8700,11.8800,11.8900,11.9000,11.9100,4399,2835,557,432,633,300,1279,1376,269,258
sz,000001,2016-01-04 10:03:43,11.8700,23,351136.0000,296.0000,B,11.8600,11.8500,11.8400,11.8300,11.8200,11.8700,11.8800,11.8900,11.9000,11.9100,4186,2835,557,432,633,318,1520,1376,285,258
sz,000001,2016-01-04 10:03:46,11.8600,3,39168.0000,33.0000,S,11.8600,11.8500,11.8400,11.8300,11.8200,11.8700,11.8800,11.8900,11.9000,11.9100,4173,2835,557,1432,633,500,1520,1376,285,258
sz,000001,2016-01-04 10:03:48,11.8700,1,4752.0000,4.0000,B,11.8600,11.8500,11.8400,11.8300,11.8200,11.8700,11.8800,11.8900,11.9000,11.9100,4154,2835,557,1432,633,506,1520,1173,285,258
sz,000001,2016-01-04 10:03:52,11.8600,6,166144.0000,140.0000,S,11.8600,11.8500,11.8400,11.8300,11.8200,11.8700,11.8800,11.8900,11.9000,11.9100,4169,2835,557,1432,633,656,1385,1173,285,258
sz,000001,2016-01-04 10:03:55,11.8700,4,131760.0000,111.0000,B,11.8600,11.8500,11.8400,11.8300,11.8200,11.8700,11.8800,11.8900,11.9000,11.9100,4173,2835,557,1432,633,657,608,1173,269,258
sz,000001,2016-01-04 10:03:58,11.8700,1,1184.0000,1.0000,B,11.8600,11.8500,11.8400,11.8300,11.8200,11.8700,11.8800,11.8900,11.9000,11.9100,4183,2835,557,1432,633,701,578,1173,269,258
sz,000001,2016-01-04 10:04:01,11.8600,8,177920.0000,150.0000,S,11.8600,11.8500,11.8400,11.8300,11.8200,11.8700,11.8800,11.8900,11.9000,11.9100,4039,2855,657,1432,633,988,578,1173,299,258
